r,g_r
7.470404876120028348e+00,1.062064252475999782e+00
7.483229605521092509e+00,1.087381746219149958e+00
7.496054334922157558e+00,1.113403783358762444e+00
7.508879064323221719e+00,1.141448574474793531e+00
7.521703793724285880e+00,1.168744373680140836e+00
7.534528523125350929e+00,1.193177722030263066e+00
7.547353252526415091e+00,1.215112146163128237e+00
7.560177981927479252e+00,1.230197093362632277e+00
7.573002711328543413e+00,1.245013602898096927e+00
7.585827440729608462e+00,1.252104155753473558e+00
7.598652170130672623e+00,1.253872034776629896e+00
7.611476899531737672e+00,1.253899518744596486e+00
7.624301628932801833e+00,1.251057720086627967e+00
7.637126358333865994e+00,1.244252359624550497e+00
7.649951087734930155e+00,1.236107824027931956e+00
7.662775817135994316e+00,1.223317132717111289e+00
7.675600546537059365e+00,1.213060776473159574e+00
7.688425275938123526e+00,1.200329791877342345e+00
7.701250005339188576e+00,1.185640664057321159e+00
7.714074734740252737e+00,1.171212393973906751e+00
7.726899464141316898e+00,1.157357459692099022e+00
7.739724193542381059e+00,1.142195832007960155e+00
7.752548922943445220e+00,1.126076053820039169e+00
7.765373652344510269e+00,1.113418732057407823e+00
7.778198381745574430e+00,1.099777671779875510e+00
7.791023111146639479e+00,1.085349209415927607e+00
7.803847840547703640e+00,1.074575842562621730e+00
7.816672569948767801e+00,1.061848774263526085e+00
7.829497299349831962e+00,1.049764043598232721e+00
7.842322028750897012e+00,1.038647313651114956e+00
7.855146758151961173e+00,1.031133034910002078e+00
7.867971487553025334e+00,1.020007868331461731e+00
7.880796216954090383e+00,1.010394500951154129e+00
7.893620946355154544e+00,1.002357717818328053e+00
7.906445675756218705e+00,9.921716983814362623e-01
7.919270405157282866e+00,9.841917755596698569e-01
7.932095134558347915e+00,9.772781519152652363e-01
7.944919863959412076e+00,9.676535040770143370e-01
7.957744593360477126e+00,9.613528596506034640e-01
7.970569322761541287e+00,9.535076456265492162e-01
7.983394052162605448e+00,9.487641929223592507e-01
7.996218781563669609e+00,9.394326077307348921e-01
8.009043510964733770e+00,9.343771868866115327e-01
8.021868240365797931e+00,9.289572002825530195e-01
8.034692969766863868e+00,9.232312982054440287e-01
8.047517699167928029e+00,9.180677606230444043e-01
8.060342428568992190e+00,9.127835455908069884e-01
8.073167157970056351e+00,9.099222284020042073e-01
8.085991887371120512e+00,9.050812701834817231e-01
8.098816616772184673e+00,9.009876101450362551e-01
8.111641346173250611e+00,8.984912272154075286e-01
8.124466075574314772e+00,8.956432036800207053e-01
8.137290804975378933e+00,8.929502437945153748e-01
8.150115534376443094e+00,8.927106994888110991e-01
8.162940263777507255e+00,8.901409093260150840e-01
8.175764993178571416e+00,8.896713285251429681e-01
8.188589722579635577e+00,8.894769700990000638e-01
8.201414451980699738e+00,8.904774963098043283e-01
8.214239181381765675e+00,8.899049472432373209e-01
8.227063910782829836e+00,8.907079719590819122e-01
8.239888640183893997e+00,8.925989052781140298e-01
8.252713369584958158e+00,8.930675889277976953e-01
8.265538098986022320e+00,8.957777743340897825e-01
8.278362828387088257e+00,8.987004809768787128e-01
8.291187557788152418e+00,8.996355730963062625e-01
8.304012287189216579e+00,9.028991325823481073e-01
8.316837016590280740e+00,9.072514809495992871e-01
8.329661745991344901e+00,9.101934118789229977e-01
8.342486475392409062e+00,9.153294620545719962e-01
8.355311204793473223e+00,9.193897221620467297e-01
8.368135934194537384e+00,9.253560797409221550e-01
8.380960663595603322e+00,9.321514712879329645e-01
8.393785392996667483e+00,9.378799597322539094e-01
8.406610122397731644e+00,9.453024525255110388e-01
8.419434851798795805e+00,9.547025894182539218e-01
8.432259581199859966e+00,9.657810289581847396e-01
8.445084310600924127e+00,9.760548778369823042e-01
8.457909040001990064e+00,9.879745782703719392e-01
8.470733769403054225e+00,1.000777308551265232e+00
8.483558498804118386e+00,1.013531475797903703e+00
8.496383228205182547e+00,1.029042309096486418e+00
8.509207957606246708e+00,1.042547191660797123e+00
8.522032687007310869e+00,1.059389258218327745e+00
8.534857416408375030e+00,1.074234136232433245e+00
8.547682145809440968e+00,1.089825500780433165e+00
8.560506875210505129e+00,1.103955260993156662e+00
8.573331604611569290e+00,1.117733437626844184e+00
8.586156334012633451e+00,1.129668787422115850e+00
8.598981063413697612e+00,1.140945683421246359e+00
8.611805792814761773e+00,1.150238271698004855e+00
8.624630522215827710e+00,1.156013809287504079e+00
8.637455251616891871e+00,1.163392868364652166e+00
8.650279981017956032e+00,1.165360648052467418e+00
8.663104710419020194e+00,1.166310192383296584e+00
8.675929439820084355e+00,1.168333489753338839e+00
8.688754169221148516e+00,1.169050925982209943e+00
8.701578898622212677e+00,1.166715126377650069e+00
8.714403628023276838e+00,1.165165698001445982e+00
8.727228357424342775e+00,1.161454014820006542e+00
8.740053086825406936e+00,1.156623581540156653e+00
8.752877816226471097e+00,1.152048183507963675e+00
8.765702545627535258e+00,1.147180968693188419e+00
8.778527275028599419e+00,1.143418738682886904e+00
8.791352004429663580e+00,1.137226431532902593e+00
8.804176733830729518e+00,1.133577797065427717e+00
8.817001463231793679e+00,1.128526934649429325e+00
8.829826192632857840e+00,1.122477626587094379e+00
8.842650922033922001e+00,1.117720766962411849e+00
8.855475651434986162e+00,1.112369923217968237e+00
8.868300380836050323e+00,1.106563189906109690e+00
8.881125110237114484e+00,1.102254119446733904e+00
8.893949839638180421e+00,1.093726832395267801e+00
8.906774569039244582e+00,1.088300850034454648e+00
8.919599298440308743e+00,1.081706824833358782e+00
8.932424027841372904e+00,1.076461972643550702e+00
8.945248757242437065e+00,1.069314724592155930e+00
8.958073486643501226e+00,1.062672082008521812e+00
8.970898216044567164e+00,1.057162985276364653e+00
8.983722945445631325e+00,1.047642363632176776e+00
8.996547674846695486e+00,1.040305715272439757e+00
9.009372404247759647e+00,1.033508747174630260e+00
9.022197133648823808e+00,1.025653871129592387e+00
9.035021863049887969e+00,1.017644034712072987e+00
9.047846592450952130e+00,1.009850083813622845e+00
9.060671321852016291e+00,1.003159503939246022e+00
9.073496051253082229e+00,9.954846505781529409e-01
9.086320780654146390e+00,9.879392878018439239e-01
9.099145510055210551e+00,9.793838256518349050e-01
9.111970239456274712e+00,9.724890744599654635e-01
9.124794968857338873e+00,9.668990050291559335e-01
9.137619698258404810e+00,9.622264201493525571e-01
9.150444427659468971e+00,9.564799593038567638e-01
9.163269157060533132e+00,9.512183212035166813e-01
9.176093886461597293e+00,9.458982172278492806e-01
9.188918615862661454e+00,9.442817863637135156e-01
9.201743345263725615e+00,9.399802114557650468e-01
9.214568074664789776e+00,9.374848059620829455e-01
9.227392804065853937e+00,9.345181156264493749e-01
9.240217533466919875e+00,9.347340471366906156e-01
9.253042262867984036e+00,9.316339807804495665e-01
9.265866992269048197e+00,9.308402130827002630e-01
9.278691721670112358e+00,9.286613276758838298e-01
9.291516451071176519e+00,9.279728312543519264e-01
9.304341180472240680e+00,9.285588054759096321e-01
9.317165909873306617e+00,9.260676226970157021e-01
9.329990639274370778e+00,9.270289985180840686e-01
9.342815368675434939e+00,9.256985953715277660e-01
9.355640098076499100e+00,9.247290099723707302e-01
9.368464827477563261e+00,9.234118119133480906e-01
9.381289556878627423e+00,9.234324797483109970e-01
9.394114286279691584e+00,9.229480365691198340e-01
9.406939015680757521e+00,9.227032105831923792e-01
9.419763745081821682e+00,9.218022711230413613e-01
9.432588474482885843e+00,9.212890598369170014e-01
9.445413203883950004e+00,9.223682643557391536e-01
9.458237933285014165e+00,9.212786365867773331e-01
9.471062662686078326e+00,9.219977013365315832e-01
9.483887392087144264e+00,9.212109696326107322e-01
9.496712121488208425e+00,9.221936639884165121e-01
9.509536850889272586e+00,9.238880269373697107e-01
9.522361580290336747e+00,9.239541154269871326e-01
9.535186309691400908e+00,9.249850509526637010e-01
9.548011039092465069e+00,9.276615705370994114e-01
9.560835768493529230e+00,9.304374826210420890e-01
9.573660497894593391e+00,9.324841424617423824e-01
9.586485227295659328e+00,9.339960674385231476e-01
9.599309956696723489e+00,9.390222782737567275e-01
9.612134686097787650e+00,9.420435570146422632e-01
9.624959415498851811e+00,9.432389274351327124e-01
9.637784144899915972e+00,9.451641230262853854e-01
9.650608874300981910e+00,9.484667792227928773e-01
9.663433603702046071e+00,9.502309568430494791e-01
9.676258333103110232e+00,9.519739877789309412e-01
9.689083062504174393e+00,9.546416081172670598e-01
9.701907791905238554e+00,9.562419788921696640e-01
9.714732521306302715e+00,9.562567859638985146e-01
9.727557250707366876e+00,9.592742842464332398e-01
9.740381980108431037e+00,9.594991048868367622e-01
9.753206709509496974e+00,9.597878919648096252e-01
9.766031438910561135e+00,9.620769883177664461e-01
9.778856168311625296e+00,9.620282069629471078e-01
9.791680897712689458e+00,9.637667247804304615e-01
9.804505627113753619e+00,9.658487077380483177e-01
9.817330356514817780e+00,9.665038800473787495e-01
9.830155085915883717e+00,9.686914096164193078e-01
9.842979815316947878e+00,9.725489049711288914e-01
9.855804544718012039e+00,9.745685956978791253e-01
9.868629274119076200e+00,9.789585595475530644e-01
9.881454003520140361e+00,9.820251875542506115e-01
9.894278732921204522e+00,9.873283321193201401e-01
9.907103462322268683e+00,9.923740760068734401e-01
9.919928191723332844e+00,9.967997006546601702e-01
9.932752921124398782e+00,1.003438359057909457e+00
9.945577650525462943e+00,1.010605509593533791e+00
9.958402379926527104e+00,1.016367656059487867e+00
9.971227109327591265e+00,1.023499478856977785e+00
9.984051838728655426e+00,1.031357199248297940e+00
9.996876568129721363e+00,1.037448713629852026e+00
1.000970129753078552e+01,1.045042914085181796e+00
1.002252602693184969e+01,1.051856766238447038e+00
1.003535075633291385e+01,1.059673226317006112e+00
1.004817548573397801e+01,1.065812945998817929e+00
1.006100021513504217e+01,1.071158754570611826e+00
1.007382494453610633e+01,1.074739830154357811e+00
1.008664967393717049e+01,1.078991464847009585e+00
1.009947440333823643e+01,1.081308165969437907e+00
1.011229913273930059e+01,1.083072038809138826e+00
1.012512386214036475e+01,1.083022362646397285e+00
1.013794859154142891e+01,1.082309471275899160e+00
1.015077332094249307e+01,1.080620842162124173e+00
1.016359805034355723e+01,1.079119242687259561e+00
1.017642277974462317e+01,1.076747249128957140e+00
1.018924750914568733e+01,1.073391224766735652e+00
1.020207223854675149e+01,1.069126585343530333e+00
1.021489696794781565e+01,1.065175226598190861e+00
1.022772169734887981e+01,1.061417698464818704e+00
1.024054642674994398e+01,1.055723223479074546e+00
1.025337115615100814e+01,1.051904105105399445e+00
1.026619588555207407e+01,1.045812781504703803e+00
1.027902061495313824e+01,1.041644213602495928e+00
1.029184534435420240e+01,1.036800627198759983e+00
1.030467007375526656e+01,1.030951899842007524e+00
1.031749480315633072e+01,1.026081481258195538e+00
1.033031953255739488e+01,1.021311673787626884e+00
1.034314426195846082e+01,1.017742914673054555e+00
1.035596899135952498e+01,1.013828789598149926e+00
1.036879372076058914e+01,1.009508091330470370e+00
1.038161845016165330e+01,1.003938009162181899e+00
1.039444317956271746e+01,9.998442713615964816e-01
1.040726790896378162e+01,9.955261522400983276e-01
1.042009263836484578e+01,9.907768756364967455e-01
1.043291736776590994e+01,9.871458901709270206e-01
1.044574209716697588e+01,9.814948910788889869e-01
1.045856682656804004e+01,9.774108065644052656e-01
1.047139155596910420e+01,9.719814314387676957e-01
1.048421628537016836e+01,9.685748616224468810e-01
1.049704101477123253e+01,9.657092452083863021e-01
1.050986574417229846e+01,9.634069635703663703e-01
1.052269047357336262e+01,9.587774024216451085e-01
1.053551520297442678e+01,9.546069702090903553e-01
1.054833993237549095e+01,9.525802103789302588e-01
1.056116466177655511e+01,9.483104208958498260e-01
1.057398939117761927e+01,9.481159661579039444e-01
1.058681412057868343e+01,9.459151534223676494e-01
1.059963884997974759e+01,9.428621514130363090e-01
1.061246357938081353e+01,9.414881263773162701e-01
1.062528830878187769e+01,9.408307397447256415e-01
1.063811303818294185e+01,9.415500061405396304e-01
1.065093776758400601e+01,9.420553593686435967e-01
1.066376249698507017e+01,9.399757165838779072e-01
1.067658722638613433e+01,9.406393379030209001e-01
1.068941195578720027e+01,9.405138678090122495e-01
1.070223668518826443e+01,9.420265010071930956e-01
1.071506141458932859e+01,9.417767816496028788e-01
1.072788614399039275e+01,9.437849996657593499e-01
1.074071087339145691e+01,9.446894375767826979e-01
1.075353560279252108e+01,9.453541075690657935e-01
1.076636033219358524e+01,9.481543558426707152e-01
1.077918506159465117e+01,9.487154012517087232e-01
1.079200979099571533e+01,9.498900205882067072e-01
1.080483452039677950e+01,9.511365683809878124e-01
1.081765924979784366e+01,9.536068177601711993e-01
1.083048397919890782e+01,9.541560957975605550e-01
1.084330870859997198e+01,9.579546528362611335e-01
1.085613343800103792e+01,9.583769264163577439e-01
1.086895816740210208e+01,9.605368402481787582e-01
1.088178289680316624e+01,9.629452004273073573e-01
1.089460762620423040e+01,9.654049652462792785e-01
1.090743235560529456e+01,9.682630290520553018e-01
1.092025708500635872e+01,9.723350150863069308e-01
1.093308181440742288e+01,9.748207518599172339e-01
1.094590654380848704e+01,9.809458733068949776e-01
1.095873127320955298e+01,9.871761002416040709e-01
1.097155600261061714e+01,9.898996179749036672e-01
1.098438073201168130e+01,9.966507081462295803e-01
1.099720546141274546e+01,1.002419607839164950e+00
1.101003019081380963e+01,1.008711118949246366e+00
1.102285492021487379e+01,1.015375043097224150e+00
1.103567964961593972e+01,1.022534372592764695e+00
1.104850437901700388e+01,1.029770723328913729e+00
1.106132910841806805e+01,1.037843194850924355e+00
1.107415383781913221e+01,1.044324787536493382e+00
1.108697856722019637e+01,1.049102490764497686e+00
1.109980329662126053e+01,1.055660133154704639e+00
1.111262802602232469e+01,1.062441976320593895e+00
1.112545275542339063e+01,1.065367477207790792e+00
1.113827748482445479e+01,1.070454779974902904e+00
1.115110221422551895e+01,1.073978888529281139e+00
1.116392694362658311e+01,1.077167266038081550e+00
1.117675167302764727e+01,1.080317470771028354e+00
1.118957640242871143e+01,1.082944212316745425e+00
1.120240113182977737e+01,1.083769839440859029e+00
1.121522586123084153e+01,1.085440133399541152e+00
1.122805059063190569e+01,1.085265817107849751e+00
1.124087532003296985e+01,1.084557791651094671e+00
1.125370004943403401e+01,1.083690726842226670e+00
1.126652477883509818e+01,1.082374371498320276e+00
1.127934950823616234e+01,1.081675523184078669e+00
1.129217423763722650e+01,1.081652464650498580e+00
1.130499896703829243e+01,1.076975482628546921e+00
1.131782369643935660e+01,1.076288359515989335e+00
1.133064842584042076e+01,1.071681069949315779e+00
1.134347315524148492e+01,1.069391316914427570e+00
1.135629788464254908e+01,1.066496615830355710e+00
1.136912261404361502e+01,1.062154036697209314e+00
1.138194734344467918e+01,1.057854297673990196e+00
1.139477207284574334e+01,1.055397587600479303e+00
1.140759680224680750e+01,1.050134882289354366e+00
1.142042153164787166e+01,1.045845968080012955e+00
1.143324626104893582e+01,1.039469622283665240e+00
1.144607099044999998e+01,1.035005968945090782e+00
1.145889571985106414e+01,1.031978905287013193e+00
1.147172044925213008e+01,1.027558658365251398e+00
1.148454517865319424e+01,1.022127530773049298e+00
1.149736990805425840e+01,1.016853496932101253e+00
1.151019463745532256e+01,1.012612190782782307e+00
1.152301936685638672e+01,1.008880268633108201e+00
1.153584409625745089e+01,1.003424528893881895e+00
1.154866882565851682e+01,1.000429598318963942e+00
1.156149355505958098e+01,9.969290220576820793e-01
1.157431828446064515e+01,9.929601457416038501e-01
1.158714301386170931e+01,9.897554024066419487e-01
1.159996774326277347e+01,9.844237141705601823e-01
1.161279247266383763e+01,9.815637206506891976e-01
1.162561720206490179e+01,9.779430314181333239e-01
1.163844193146596773e+01,9.774295340351163430e-01
1.165126666086703189e+01,9.759495891153108227e-01
1.166409139026809605e+01,9.738013784946866203e-01
1.167691611966916021e+01,9.704792066151659569e-01
1.168974084907022437e+01,9.707948239293999748e-01
1.170256557847128853e+01,9.685316242828359012e-01
1.171539030787235447e+01,9.669698354025624276e-01
1.172821503727341863e+01,9.651073883061680458e-01
1.174103976667448279e+01,9.654724435790454917e-01
1.175386449607554695e+01,9.652556659902362668e-01
1.176668922547661111e+01,9.647567087008339648e-01
1.177951395487767527e+01,9.641317495747786515e-01
1.179233868427873944e+01,9.651474232068071313e-01
1.180516341367980360e+01,9.629766431302629881e-01
1.181798814308086953e+01,9.637559236432904353e-01
1.183081287248193370e+01,9.626343519343689703e-01
1.184363760188299786e+01,9.642091000464185768e-01
1.185646233128406202e+01,9.639122705771270283e-01
1.186928706068512618e+01,9.633464391719489539e-01
1.188211179008619212e+01,9.641855397291402285e-01
1.189493651948725628e+01,9.640643114662983404e-01
1.190776124888832044e+01,9.638577760508098002e-01
1.192058597828938460e+01,9.649487319006430086e-01
1.193341070769044876e+01,9.657343378562590619e-01
1.194623543709151292e+01,9.655603544560564799e-01
1.195906016649257708e+01,9.657469924910995207e-01
1.197188489589364124e+01,9.660519481413757381e-01
1.198470962529470718e+01,9.665642204025577389e-01
1.199753435469577134e+01,9.683059824791637737e-01
1.201035908409683550e+01,9.686298520100263820e-01
1.202318381349789966e+01,9.700486549450311191e-01
1.203600854289896382e+01,9.695713842125579518e-01
1.204883327230002799e+01,9.724615233476604503e-01
1.206165800170109392e+01,9.725287667838835581e-01
1.207448273110215808e+01,9.740696066510513562e-01
1.208730746050322225e+01,9.766898559832909443e-01
1.210013218990428641e+01,9.762005184899161803e-01
1.211295691930535057e+01,9.780436003436224768e-01
1.212578164870641473e+01,9.791713315045927901e-01
1.213860637810747889e+01,9.799294916899128349e-01
1.215143110750854305e+01,9.822910724469390287e-01
1.216425583690960899e+01,9.839079730985457184e-01
1.217708056631067315e+01,9.849297300454618043e-01
1.218990529571173731e+01,9.867794276204866488e-01
1.220273002511280147e+01,9.877424935003610296e-01
1.221555475451386563e+01,9.897705720861982304e-01
1.222837948391493157e+01,9.914117438222378453e-01
1.224120421331599573e+01,9.933145560183239686e-01
1.225402894271705989e+01,9.933518838200561252e-01
1.226685367211812405e+01,9.944566048261154201e-01
1.227967840151918821e+01,9.959262432115458807e-01
1.229250313092025237e+01,9.970217225191734256e-01
1.230532786032131654e+01,9.975072666410080835e-01
1.231815258972238070e+01,1.000261440362438137e+00
1.233097731912344663e+01,1.002284423340892072e+00
1.234380204852451079e+01,1.003286410153415131e+00
1.235662677792557496e+01,1.004728852062062527e+00
1.236945150732663912e+01,1.006294187946001450e+00
1.238227623672770328e+01,1.008426608207505737e+00
1.239510096612876744e+01,1.010618903532820578e+00
1.240792569552983338e+01,1.013055340205651911e+00
1.242075042493089754e+01,1.015760403280611568e+00
1.243357515433196170e+01,1.017486997061113341e+00
1.244639988373302586e+01,1.019293577144188667e+00
1.245922461313409002e+01,1.020942312522461926e+00
1.247204934253515418e+01,1.023861289503345651e+00
1.248487407193621834e+01,1.026885807228088865e+00
1.249769880133728428e+01,1.027154286050200316e+00
1.251052353073834844e+01,1.029047157846048943e+00
1.252334826013941260e+01,1.030765918122551472e+00
1.253617298954047676e+01,1.032011828073597481e+00
1.254899771894154092e+01,1.032529425394544509e+00
1.256182244834260509e+01,1.032999169915007620e+00
1.257464717774367102e+01,1.033497875118502662e+00
1.258747190714473518e+01,1.034642522875018456e+00
1.260029663654579934e+01,1.032728132591178127e+00
1.261312136594686351e+01,1.033435421004945454e+00
1.262594609534792767e+01,1.034233975273377348e+00
1.263877082474899183e+01,1.032480037136085826e+00
1.265159555415005599e+01,1.031595122197457526e+00
1.266442028355112015e+01,1.029516714440841474e+00
1.267724501295218609e+01,1.027950519625091319e+00
1.269006974235325025e+01,1.025358913619084156e+00
1.270289447175431441e+01,1.024093367490755746e+00
1.271571920115537857e+01,1.023360267815450975e+00
1.272854393055644273e+01,1.020491501618039143e+00
1.274136865995750867e+01,1.019189770020813901e+00
1.275419338935857283e+01,1.015885019139874279e+00
1.276701811875963699e+01,1.013565901587533569e+00
1.277984284816070115e+01,1.012865852640154163e+00
1.279266757756176531e+01,1.009661114474898369e+00
1.280549230696282947e+01,1.005981909989469569e+00
1.281831703636389364e+01,1.004322180976447987e+00
