r,g_r
1.456250000000000000e+01,1.000945606749383820e+00
1.458750000000000213e+01,1.002183145745661363e+00
1.461250000000000071e+01,1.000350742083975009e+00
1.463749999999999929e+01,1.000623366187658903e+00
1.466250000000000142e+01,1.001445603761692782e+00
1.468750000000000000e+01,9.994341376795266019e-01
1.471250000000000213e+01,1.001542298406369103e+00
1.473750000000000071e+01,1.000293617629275822e+00
1.476249999999999929e+01,9.998391999016319476e-01
1.478750000000000142e+01,1.000456055140356293e+00
1.481250000000000000e+01,1.000822240233950611e+00
1.483750000000000213e+01,1.000099091768565485e+00
1.486250000000000071e+01,9.989061744925959996e-01
1.488749999999999929e+01,9.987202899113535315e-01
1.491250000000000142e+01,9.999748885430654877e-01
1.493750000000000000e+01,9.985771199039115142e-01
1.496250000000000213e+01,9.997481160029023650e-01
1.498750000000000071e+01,1.000650150821933870e+00
1.501249999999999929e+01,9.999414858539064088e-01
1.503750000000000142e+01,9.999762174441537699e-01
1.506250000000000000e+01,9.979307090147264692e-01
1.508750000000000213e+01,9.987406603694612972e-01
1.511250000000000071e+01,9.992776555603510857e-01
1.513749999999999929e+01,9.993539640646746935e-01
1.516250000000000142e+01,9.994189365067407405e-01
1.518750000000000000e+01,9.980554870553934865e-01
1.521250000000000213e+01,9.991113427686608706e-01
1.523750000000000071e+01,9.990931681074874948e-01
1.526249999999999929e+01,9.994571291282212666e-01
1.528750000000000142e+01,9.989463928867700071e-01
1.531250000000000000e+01,9.979031665867282852e-01
1.533750000000000213e+01,9.996901612674040649e-01
1.536250000000000071e+01,9.983799266721100629e-01
1.538749999999999929e+01,9.985133825299936650e-01
1.541250000000000142e+01,9.990981215047904929e-01
1.543750000000000000e+01,9.997070293376443262e-01
1.546250000000000213e+01,9.984595879424988940e-01
1.548750000000000071e+01,9.990695337542148113e-01
1.551249999999999929e+01,9.983734536398041204e-01
1.553750000000000142e+01,9.989674804726165203e-01
1.556250000000000000e+01,9.989080273968635737e-01
1.558750000000000213e+01,9.989405771376395071e-01
1.561250000000000071e+01,9.964595723384860326e-01
1.563749999999999929e+01,9.980178760334409427e-01
1.566250000000000142e+01,9.998827169192534559e-01
1.568750000000000000e+01,1.000063169863749213e+00
1.571250000000000213e+01,9.991623852447878429e-01
1.573750000000000071e+01,9.981822632377176374e-01
1.576249999999999929e+01,9.978828035240222549e-01
1.578750000000000142e+01,9.975568716989482443e-01
1.581250000000000000e+01,9.979080254586234489e-01
1.583750000000000213e+01,9.992732856923234319e-01
1.586250000000000071e+01,9.987023698899573088e-01
1.588749999999999929e+01,9.982319844986936586e-01
1.591250000000000142e+01,9.980111238118328787e-01
1.593750000000000000e+01,9.988077900872225356e-01
1.596250000000000213e+01,9.981569487098430615e-01
1.598750000000000071e+01,9.987011453591265742e-01
1.601250000000000284e+01,9.986091102267399267e-01
1.603750000000000142e+01,9.997800028250948268e-01
1.606250000000000000e+01,9.994608202436082722e-01
1.608749999999999858e+01,9.984778146288455503e-01
1.611250000000000071e+01,9.989581832310475695e-01
1.613750000000000284e+01,9.997681254782500027e-01
1.616250000000000142e+01,9.999894583319933750e-01
1.618750000000000000e+01,9.988805111604603937e-01
1.621249999999999858e+01,9.999821158176198654e-01
1.623750000000000071e+01,9.998956568399728351e-01
1.626250000000000284e+01,9.996447352607008563e-01
1.628750000000000142e+01,9.999652454396001922e-01
1.631250000000000000e+01,1.000323175287076038e+00
1.633749999999999858e+01,1.001377359209633333e+00
1.636250000000000071e+01,9.991056431932671122e-01
1.638750000000000284e+01,9.995633184472384469e-01
1.641250000000000142e+01,9.988757978075559762e-01
1.643750000000000000e+01,9.991242194937162147e-01
1.646249999999999858e+01,9.988620494613276168e-01
1.648750000000000071e+01,1.000939342348054817e+00
1.651250000000000284e+01,1.000110790299856056e+00
1.653750000000000142e+01,9.990879541899476690e-01
1.656250000000000000e+01,9.990835687795844855e-01
1.658749999999999858e+01,9.998520059768176704e-01
1.661250000000000071e+01,9.991128527142898452e-01
1.663750000000000284e+01,1.000906558530514578e+00
1.666250000000000142e+01,9.998006450650283039e-01
1.668750000000000000e+01,1.000261869479916799e+00
1.671249999999999858e+01,9.991157370765612056e-01
1.673750000000000071e+01,1.000791613828402538e+00
1.676250000000000284e+01,9.994415053743251898e-01
1.678750000000000142e+01,9.992291416791946324e-01
1.681250000000000000e+01,1.000185192673271217e+00
1.683749999999999858e+01,1.000024986407807015e+00
1.686250000000000071e+01,1.000309841358486329e+00
1.688750000000000284e+01,1.000612550974087966e+00
1.691250000000000142e+01,1.000667735491469701e+00
1.693750000000000000e+01,9.999923780371360316e-01
1.696249999999999858e+01,9.995859318689642725e-01
1.698750000000000071e+01,9.999811646206961946e-01
1.701250000000000284e+01,9.991502315231117759e-01
1.703750000000000142e+01,1.000392698919981394e+00
1.706250000000000000e+01,1.000511895430326703e+00
1.708749999999999858e+01,1.001645013044051735e+00
1.711250000000000071e+01,9.997938954498061248e-01
1.713750000000000284e+01,9.996700517032675037e-01
1.716250000000000142e+01,1.000614569132358689e+00
1.718750000000000000e+01,1.000431517390840241e+00
1.721249999999999858e+01,9.994648963484925597e-01
1.723750000000000071e+01,9.999470508470024166e-01
1.726250000000000284e+01,1.001402883494725504e+00
1.728750000000000142e+01,1.000841479707833770e+00
1.731250000000000000e+01,9.995536065313711527e-01
1.733749999999999858e+01,9.999699887870973081e-01
1.736250000000000071e+01,9.995095791480208547e-01
1.738750000000000284e+01,1.000240876339584473e+00
1.741250000000000142e+01,1.000008078524302624e+00
1.743750000000000000e+01,1.000083789257212086e+00
1.746249999999999858e+01,9.995208588452981768e-01
1.748750000000000071e+01,1.000563364728827676e+00
1.751250000000000284e+01,9.994581080502131787e-01
1.753750000000000142e+01,9.994418226315087139e-01
1.756250000000000000e+01,9.998808686638198662e-01
1.758749999999999858e+01,1.000497336324703390e+00
1.761250000000000071e+01,9.997078577375079211e-01
1.763750000000000284e+01,9.997164325402392304e-01
1.766250000000000142e+01,9.994862303801047565e-01
1.768750000000000000e+01,1.001337629286539244e+00
1.771249999999999858e+01,9.993483767266295725e-01
1.773750000000000071e+01,9.993996178804164243e-01
1.776250000000000284e+01,1.000219138603997138e+00
1.778750000000000142e+01,9.991174235300779305e-01
1.781250000000000000e+01,1.000146906967227745e+00
1.783749999999999858e+01,9.997176395744020727e-01
1.786250000000000071e+01,1.000842908194687464e+00
1.788750000000000284e+01,9.996841264217822820e-01
1.791250000000000142e+01,9.989539282932609066e-01
1.793750000000000000e+01,1.001226884330839617e+00
1.796249999999999858e+01,1.000078077137991794e+00
1.798750000000000071e+01,9.996578647591815026e-01
1.801250000000000284e+01,9.993423037784495699e-01
1.803750000000000142e+01,9.995731252374997489e-01
1.806250000000000000e+01,9.997426856813467211e-01
1.808749999999999858e+01,9.996242910002239856e-01
1.811250000000000071e+01,9.989882809028411970e-01
1.813750000000000284e+01,1.000360319692445099e+00
1.816250000000000142e+01,9.995049250178894562e-01
1.818750000000000000e+01,1.000396718914786431e+00
1.821249999999999858e+01,9.991057051456125881e-01
1.823750000000000071e+01,9.995613559766902689e-01
1.826250000000000284e+01,9.994967725726827679e-01
1.828750000000000142e+01,9.993204111775855214e-01
1.831250000000000000e+01,9.995436245567824729e-01
1.833749999999999858e+01,1.000286426211196344e+00
1.836250000000000071e+01,9.989495279447592191e-01
1.838750000000000284e+01,9.997207542821838766e-01
1.841250000000000142e+01,9.999411053804785343e-01
1.843750000000000000e+01,1.000025783306946581e+00
1.846249999999999858e+01,9.991116397028798612e-01
1.848750000000000071e+01,9.997010653376466882e-01
1.851250000000000284e+01,9.988291698442632871e-01
1.853750000000000142e+01,1.000012469403793958e+00
1.856250000000000000e+01,9.983569871310962185e-01
1.858749999999999858e+01,9.987195774216555133e-01
1.861250000000000071e+01,9.986674634931317351e-01
1.863750000000000284e+01,9.997476222099326293e-01
1.866250000000000142e+01,9.996522444646337435e-01
1.868750000000000000e+01,9.985525657178105918e-01
1.871249999999999858e+01,1.000037618312217491e+00
1.873750000000000071e+01,9.995081618059012962e-01
1.876250000000000284e+01,9.989456429214856881e-01
1.878750000000000142e+01,9.985085056917097912e-01
1.881250000000000000e+01,9.987038540611244963e-01
1.883749999999999858e+01,1.000276993186854702e+00
1.886250000000000071e+01,9.991086575893205479e-01
1.888750000000000284e+01,1.000053942134249141e+00
1.891250000000000142e+01,9.999823099478291066e-01
1.893750000000000000e+01,9.996795827157671788e-01
1.896249999999999858e+01,9.998780192250064092e-01
1.898750000000000071e+01,9.990663271547571833e-01
1.901250000000000284e+01,9.989430634054095037e-01
1.903750000000000142e+01,9.992473567094447562e-01
1.906250000000000000e+01,9.981596894676920684e-01
1.908749999999999858e+01,1.000482450635208798e+00
1.911250000000000071e+01,1.000152795544897000e+00
1.913750000000000284e+01,9.991900931060073709e-01
1.916250000000000142e+01,9.996773259767139930e-01
1.918750000000000000e+01,9.997786796004888288e-01
1.921250000000000213e+01,9.999253641875049947e-01
1.923750000000000071e+01,9.996920286959577462e-01
1.926250000000000284e+01,9.992657598564714805e-01
1.928750000000000142e+01,9.988717545303436030e-01
1.931250000000000000e+01,9.993864695827411326e-01
1.933750000000000213e+01,9.991200089447108690e-01
1.936250000000000071e+01,9.992337916472532333e-01
1.938750000000000284e+01,9.993383493482937974e-01
1.941250000000000142e+01,9.997548396882234290e-01
1.943750000000000000e+01,9.997269256675522797e-01
1.946250000000000213e+01,9.997660735864772885e-01
1.948750000000000071e+01,9.992319917588585731e-01
1.951250000000000284e+01,9.990315442605619545e-01
1.953750000000000142e+01,1.000566148130314970e+00
1.956250000000000000e+01,9.996001411816545223e-01
1.958750000000000213e+01,9.990549572100473341e-01
1.961250000000000071e+01,9.996202529620126231e-01
1.963750000000000284e+01,9.995616727409433189e-01
1.966250000000000142e+01,9.998974681772903050e-01
1.968750000000000000e+01,9.991174571614996891e-01
1.971250000000000213e+01,9.997043503239483320e-01
1.973750000000000071e+01,9.992096238488386017e-01
1.976250000000000284e+01,9.991918783791015057e-01
1.978750000000000142e+01,1.000010671196703393e+00
1.981250000000000000e+01,9.992326109069888940e-01
1.983750000000000213e+01,9.991545710991247553e-01
1.986250000000000071e+01,1.000023139755726431e+00
1.988750000000000284e+01,9.990433833867049529e-01
1.991250000000000142e+01,1.000940651238568790e+00
1.993750000000000000e+01,9.997596326347805151e-01
1.996250000000000213e+01,9.994964549310144664e-01
1.998750000000000071e+01,9.996235357357418083e-01
2.001250000000000284e+01,9.998765255080200864e-01
2.003750000000000142e+01,1.000054665959159372e+00
2.006250000000000000e+01,1.000623044696226316e+00
2.008750000000000213e+01,9.997722203931467266e-01
2.011250000000000071e+01,9.998591721836872503e-01
2.013750000000000284e+01,1.000570846609527997e+00
2.016250000000000142e+01,9.998722832909729963e-01
2.018750000000000000e+01,1.000328130081635125e+00
2.021250000000000213e+01,9.997197847688563677e-01
2.023750000000000071e+01,9.995155975956535599e-01
2.026250000000000284e+01,9.995255608879587417e-01
2.028750000000000142e+01,9.993796042695209936e-01
2.031250000000000000e+01,9.996968549680478322e-01
2.033750000000000213e+01,1.000138286298400958e+00
2.036250000000000071e+01,1.000115671605089629e+00
2.038750000000000284e+01,9.998135773546485972e-01
2.041250000000000142e+01,9.995913151904748384e-01
2.043750000000000000e+01,9.998256268034259042e-01
2.046250000000000213e+01,9.993574896618464543e-01
2.048750000000000071e+01,1.000795180582290778e+00
2.051250000000000284e+01,9.994083461948781721e-01
2.053750000000000142e+01,9.992318231493080294e-01
2.056250000000000000e+01,9.998745655570584479e-01
2.058750000000000213e+01,1.000398488327145952e+00
2.061250000000000071e+01,9.994141928765354344e-01
2.063750000000000284e+01,1.000104228446224930e+00
2.066250000000000142e+01,1.000491391823846721e+00
2.068750000000000000e+01,1.000642020136838006e+00
2.071250000000000213e+01,1.000139697699412578e+00
2.073750000000000071e+01,1.000010657854370599e+00
2.076250000000000284e+01,9.994244517232965253e-01
2.078750000000000142e+01,1.001124534866499660e+00
2.081250000000000000e+01,9.994695201855462452e-01
2.083750000000000213e+01,9.998957437674624860e-01
2.086250000000000071e+01,1.000180576713824321e+00
2.088750000000000284e+01,9.995623202587675671e-01
2.091250000000000142e+01,1.000332969748774170e+00
2.093750000000000000e+01,9.997559000704685506e-01
2.096250000000000213e+01,9.995113554006193057e-01
2.098750000000000071e+01,1.000401130103775849e+00
2.101250000000000284e+01,1.000177728886423312e+00
2.103750000000000142e+01,9.994919834755314758e-01
2.106250000000000000e+01,1.000342584311599836e+00
2.108750000000000213e+01,9.992344097024091765e-01
2.111250000000000071e+01,9.993557528682400770e-01
2.113750000000000284e+01,9.989322750928544270e-01
2.116250000000000142e+01,9.993496997600005427e-01
2.118750000000000000e+01,9.990805881218893791e-01
2.121250000000000213e+01,1.000061071016981051e+00
2.123750000000000071e+01,1.000461783814749150e+00
2.126250000000000284e+01,9.996864313112032718e-01
2.128750000000000142e+01,9.989126607064970909e-01
2.131250000000000000e+01,9.989766076964774477e-01
2.133750000000000213e+01,1.000106375606537368e+00
2.136250000000000071e+01,9.989288239091200783e-01
2.138750000000000284e+01,9.997926371469455509e-01
2.141250000000000142e+01,1.000160895037310205e+00
2.143750000000000000e+01,9.986878206868606833e-01
2.146250000000000213e+01,9.993479066569326275e-01
2.148750000000000071e+01,1.000108138049133455e+00
2.151250000000000284e+01,9.990313619630167841e-01
2.153750000000000142e+01,9.990164682427231657e-01
2.156250000000000000e+01,9.993899139044232216e-01
2.158750000000000213e+01,9.991618381394313797e-01
2.161250000000000071e+01,1.000876742504119399e+00
2.163750000000000284e+01,9.990285565929315492e-01
2.166250000000000142e+01,9.997656172686866238e-01
2.168750000000000000e+01,1.000194050883722596e+00
2.171250000000000213e+01,1.000761532252714137e+00
2.173750000000000071e+01,9.998132341741825524e-01
2.176250000000000284e+01,9.988055663955059948e-01
2.178750000000000142e+01,9.990795575271721463e-01
2.181250000000000000e+01,9.994098916837609314e-01
2.183750000000000213e+01,9.998159659013310385e-01
2.186250000000000071e+01,9.993852722442668757e-01
2.188750000000000284e+01,9.990060557592999047e-01
2.191250000000000142e+01,9.998860400232012502e-01
2.193750000000000000e+01,1.000080082223888445e+00
2.196250000000000213e+01,9.995940031939339887e-01
2.198750000000000071e+01,1.000009374187385225e+00
2.201250000000000284e+01,9.997489052008289301e-01
2.203750000000000142e+01,9.988014922720224176e-01
2.206250000000000000e+01,1.000199968296487052e+00
2.208750000000000213e+01,9.988534397028950851e-01
2.211250000000000071e+01,9.995784626675832119e-01
2.213750000000000284e+01,1.000179225988582887e+00
2.216250000000000142e+01,1.000676142834415305e+00
2.218750000000000000e+01,9.995798381014583400e-01
2.221250000000000213e+01,1.000154038084152486e+00
2.223750000000000071e+01,9.995765510994939484e-01
2.226250000000000284e+01,1.000125902007585887e+00
2.228750000000000142e+01,9.992698150895725773e-01
2.231250000000000000e+01,9.988185181111024491e-01
2.233750000000000213e+01,9.992558367362233129e-01
2.236250000000000071e+01,9.999208340232556003e-01
2.238750000000000284e+01,9.990294440843948687e-01
2.241250000000000142e+01,9.996720772820059109e-01
2.243750000000000000e+01,9.991197954591065633e-01
2.246250000000000213e+01,9.982610682204760000e-01
2.248750000000000071e+01,9.994914855704735146e-01
2.251250000000000284e+01,9.995083978435318484e-01
2.253750000000000142e+01,9.992226893019162670e-01
2.256250000000000000e+01,9.992026170295861265e-01
2.258750000000000213e+01,9.999219277561228747e-01
2.261250000000000071e+01,9.992186872967813160e-01
2.263750000000000284e+01,9.988735915412799704e-01
2.266250000000000142e+01,9.997789842681210626e-01
2.268750000000000000e+01,9.996600860332167660e-01
2.271250000000000213e+01,9.992277435022739462e-01
2.273750000000000071e+01,9.992071481918576303e-01
2.276250000000000284e+01,9.997081438875298209e-01
2.278750000000000142e+01,9.993922730057638315e-01
2.281250000000000000e+01,9.995140004887421714e-01
2.283750000000000213e+01,1.000429817984465286e+00
2.286250000000000071e+01,9.997399494524342733e-01
2.288750000000000284e+01,9.995264486398216519e-01
2.291250000000000142e+01,1.000103836395871859e+00
2.293750000000000000e+01,9.989793893363327904e-01
2.296250000000000213e+01,1.000302676028696824e+00
2.298750000000000071e+01,9.998094485290124345e-01
2.301250000000000284e+01,9.996961799983695718e-01
2.303750000000000142e+01,9.998687829989494347e-01
2.306250000000000000e+01,9.999328036833533551e-01
2.308750000000000213e+01,9.998133723149341678e-01
2.311250000000000071e+01,1.001021177970329523e+00
2.313750000000000284e+01,9.993074014023342055e-01
2.316250000000000142e+01,1.000294145974109039e+00
2.318750000000000000e+01,9.995339235589761895e-01
2.321250000000000213e+01,9.984725586059165492e-01
2.323750000000000071e+01,9.986474033481804735e-01
2.326250000000000284e+01,1.000371051092282304e+00
2.328750000000000142e+01,9.998399269239129916e-01
2.331250000000000000e+01,9.997208739847830428e-01
2.333750000000000213e+01,9.990597729076391431e-01
2.336250000000000071e+01,9.991421489709972903e-01
2.338750000000000284e+01,9.994980784121516582e-01
2.341250000000000142e+01,1.000778844610759499e+00
2.343750000000000000e+01,1.000014697346747417e+00
2.346250000000000213e+01,1.000668764358527918e+00
2.348750000000000071e+01,1.000769805762544262e+00
2.351250000000000284e+01,1.000607238906355834e+00
2.353750000000000142e+01,9.991567126385876296e-01
2.356250000000000000e+01,1.000608873279322575e+00
2.358750000000000213e+01,1.000061149012008599e+00
2.361250000000000071e+01,1.000473322481760796e+00
2.363750000000000284e+01,9.991240926746912665e-01
2.366250000000000142e+01,9.995447793238823042e-01
2.368750000000000000e+01,9.990112407105099512e-01
2.371250000000000213e+01,9.995028956254128349e-01
2.373750000000000071e+01,9.998592045866617761e-01
2.376250000000000284e+01,9.999588567351294088e-01
2.378750000000000142e+01,9.987387870188607630e-01
2.381250000000000000e+01,9.993437293811956446e-01
2.383750000000000213e+01,1.000348643567189999e+00
2.386250000000000071e+01,9.994954703761965709e-01
2.388750000000000284e+01,1.000140789077150538e+00
2.391250000000000142e+01,1.000394147455099692e+00
2.393750000000000000e+01,9.990176555284275839e-01
2.396250000000000213e+01,9.999855744465071528e-01
2.398750000000000071e+01,9.993043191903318023e-01
2.401250000000000284e+01,1.000139909283414452e+00
2.403750000000000142e+01,9.994622412111863197e-01
2.406250000000000000e+01,1.000236667424984960e+00
2.408750000000000213e+01,9.997256483511279823e-01
2.411250000000000071e+01,9.995050555563503858e-01
2.413750000000000284e+01,9.992823877388620213e-01
2.416250000000000142e+01,9.996111581448673400e-01
2.418750000000000000e+01,9.992827179204023524e-01
2.421250000000000213e+01,1.000087659288382724e+00
2.423750000000000071e+01,9.990145041691589345e-01
2.426250000000000284e+01,9.994437923207679653e-01
2.428750000000000142e+01,9.991107955295668308e-01
2.431250000000000000e+01,9.999098796413963264e-01
2.433750000000000213e+01,9.990022404892817676e-01
2.436250000000000071e+01,9.994153547532554915e-01
2.438750000000000284e+01,1.000254689161267585e+00
2.441250000000000142e+01,9.996246563392776618e-01
2.443750000000000000e+01,9.998432974646982441e-01
2.446250000000000213e+01,9.994158805271812218e-01
2.448750000000000071e+01,9.997950584169060795e-01
2.451250000000000284e+01,9.996440653187169678e-01
2.453750000000000142e+01,1.000092600286910827e+00
2.456250000000000000e+01,9.986921393055496754e-01
2.458750000000000213e+01,1.000146997089613965e+00
2.461250000000000071e+01,1.000105723675496217e+00
2.463750000000000284e+01,1.000042622157936822e+00
2.466250000000000142e+01,9.993539349048780052e-01
2.468750000000000000e+01,1.000910947961157760e+00
2.471250000000000213e+01,9.994886890009244684e-01
2.473750000000000071e+01,1.000417984557066209e+00
2.476250000000000284e+01,1.000076817485129554e+00
2.478750000000000142e+01,9.997425025404147458e-01
2.481250000000000000e+01,1.000448697092102046e+00
2.483750000000000213e+01,9.990855290686538881e-01
2.486250000000000071e+01,9.994371967559542158e-01
2.488750000000000284e+01,1.000345390479803642e+00
2.491250000000000142e+01,9.989831590519789861e-01
2.493750000000000000e+01,1.000248204501141824e+00
2.496250000000000213e+01,9.999132052911369195e-01
2.498750000000000071e+01,9.999665425059270918e-01
